index,path,x_min,x_max,y_min,y_max,label,newfilename
1251,/workspace/data/Artificialdata/crop_img/Isotropic/275_15/389.png,351.3881989240423,391.3881989240423,180.70566057990575,220.70566057990575,Crack,01251.png
1252,/workspace/data/Artificialdata/crop_img/Isotropic/275_15/390.png,351.3881989240423,391.3881989240423,180.70566057990575,220.70566057990575,Crack,01252.png
1253,/workspace/data/Artificialdata/crop_img/Isotropic/275_15/391.png,351.3881989240423,391.3881989240423,180.70566057990575,220.70566057990575,Crack,01253.png
1254,/workspace/data/Artificialdata/crop_img/Isotropic/275_15/392.png,351.3881989240423,391.3881989240423,180.70566057990575,220.70566057990575,Crack,01254.png
1255,/workspace/data/Artificialdata/crop_img/Isotropic/275_15/393.png,351.3881989240423,391.3881989240423,180.70566057990575,220.70566057990575,Crack,01255.png
1256,/workspace/data/Artificialdata/crop_img/Isotropic/275_15/394.png,351.3881989240423,391.3881989240423,180.70566057990575,220.70566057990575,Crack,01256.png
1257,/workspace/data/Artificialdata/crop_img/Isotropic/275_15/395.png,351.3881989240423,391.3881989240423,180.70566057990575,220.70566057990575,Crack,01257.png
1258,/workspace/data/Artificialdata/crop_img/Isotropic/275_15/396.png,351.3881989240423,391.3881989240423,180.70566057990575,220.70566057990575,Crack,01258.png
1259,/workspace/data/Artificialdata/crop_img/Isotropic/275_15/397.png,351.3881989240423,391.3881989240423,180.70566057990575,220.70566057990575,Crack,01259.png
1260,/workspace/data/Artificialdata/crop_img/Isotropic/275_15/398.png,351.3881989240423,391.3881989240423,180.70566057990575,220.70566057990575,Crack,01260.png
1261,/workspace/data/Artificialdata/crop_img/Isotropic/275_15/399.png,351.3881989240423,391.3881989240423,180.70566057990575,220.70566057990575,Crack,01261.png
1262,/workspace/data/Artificialdata/crop_img/Isotropic/275_15/400.png,351.3881989240423,391.3881989240423,180.70566057990575,220.70566057990575,Crack,01262.png
1263,/workspace/data/Artificialdata/crop_img/Isotropic/275_15/401.png,351.3881989240423,391.3881989240423,180.70566057990575,220.70566057990575,Crack,01263.png
1264,/workspace/data/Artificialdata/crop_img/Isotropic/275_15/402.png,351.3881989240423,391.3881989240423,180.70566057990575,220.70566057990575,Crack,01264.png
1265,/workspace/data/Artificialdata/crop_img/Isotropic/275_15/403.png,351.3881989240423,391.3881989240423,180.70566057990575,220.70566057990575,Crack,01265.png
1266,/workspace/data/Artificialdata/crop_img/Isotropic/275_15/404.png,351.3881989240423,391.3881989240423,180.70566057990575,220.70566057990575,Crack,01266.png
1267,/workspace/data/Artificialdata/crop_img/Isotropic/275_15/405.png,351.3881989240423,391.3881989240423,180.70566057990575,220.70566057990575,Crack,01267.png
1268,/workspace/data/Artificialdata/crop_img/Isotropic/275_15/406.png,351.3881989240423,391.3881989240423,180.70566057990575,220.70566057990575,Crack,01268.png
1269,/workspace/data/Artificialdata/crop_img/Isotropic/275_15/407.png,351.3881989240423,391.3881989240423,180.70566057990575,220.70566057990575,Crack,01269.png
1270,/workspace/data/Artificialdata/crop_img/Isotropic/275_15/408.png,351.3881989240423,391.3881989240423,180.70566057990575,220.70566057990575,Crack,01270.png
1271,/workspace/data/Artificialdata/crop_img/Isotropic/275_15/409.png,351.3881989240423,391.3881989240423,180.70566057990575,220.70566057990575,Crack,01271.png
1272,/workspace/data/Artificialdata/crop_img/Isotropic/275_15/410.png,351.3881989240423,391.3881989240423,180.70566057990575,220.70566057990575,Crack,01272.png
1273,/workspace/data/Artificialdata/crop_img/Isotropic/275_15/411.png,351.3881989240423,391.3881989240423,180.70566057990575,220.70566057990575,Crack,01273.png
1274,/workspace/data/Artificialdata/crop_img/Isotropic/275_15/412.png,351.3881989240423,391.3881989240423,180.70566057990575,220.70566057990575,Crack,01274.png
1275,/workspace/data/Artificialdata/crop_img/Isotropic/275_15/413.png,351.3881989240423,391.3881989240423,180.70566057990575,220.70566057990575,Crack,01275.png
1276,/workspace/data/Artificialdata/crop_img/Isotropic/275_15/414.png,351.3881989240423,391.3881989240423,180.70566057990575,220.70566057990575,Crack,01276.png
1277,/workspace/data/Artificialdata/crop_img/Isotropic/275_15/415.png,351.3881989240423,391.3881989240423,180.70566057990575,220.70566057990575,Crack,01277.png
1278,/workspace/data/Artificialdata/crop_img/Isotropic/275_15/416.png,351.3881989240423,391.3881989240423,180.70566057990575,220.70566057990575,Crack,01278.png
1279,/workspace/data/Artificialdata/crop_img/Isotropic/275_15/417.png,351.3881989240423,391.3881989240423,180.70566057990575,220.70566057990575,Crack,01279.png
1280,/workspace/data/Artificialdata/crop_img/Isotropic/275_15/418.png,351.3881989240423,391.3881989240423,180.70566057990575,220.70566057990575,Crack,01280.png
1281,/workspace/data/Artificialdata/crop_img/Isotropic/275_15/419.png,351.3881989240423,391.3881989240423,180.70566057990575,220.70566057990575,Crack,01281.png
1282,/workspace/data/Artificialdata/crop_img/Isotropic/275_15/420.png,351.3881989240423,391.3881989240423,180.70566057990575,220.70566057990575,Crack,01282.png
1283,/workspace/data/Artificialdata/crop_img/Isotropic/275_15/421.png,351.3881989240423,391.3881989240423,180.70566057990575,220.70566057990575,Crack,01283.png
1284,/workspace/data/Artificialdata/crop_img/Isotropic/275_15/422.png,351.3881989240423,391.3881989240423,180.70566057990575,220.70566057990575,Crack,01284.png
1285,/workspace/data/Artificialdata/crop_img/Isotropic/275_15/423.png,351.3881989240423,391.3881989240423,180.70566057990575,220.70566057990575,Crack,01285.png
1286,/workspace/data/Artificialdata/crop_img/Isotropic/275_15/424.png,351.3881989240423,391.3881989240423,180.70566057990575,220.70566057990575,Crack,01286.png
1287,/workspace/data/Artificialdata/crop_img/Isotropic/275_15/425.png,351.3881989240423,391.3881989240423,180.70566057990575,220.70566057990575,Crack,01287.png
1288,/workspace/data/Artificialdata/crop_img/Isotropic/275_15/426.png,351.3881989240423,391.3881989240423,180.70566057990575,220.70566057990575,Crack,01288.png
1289,/workspace/data/Artificialdata/crop_img/Isotropic/275_15/427.png,351.3881989240423,391.3881989240423,180.70566057990575,220.70566057990575,Crack,01289.png
1290,/workspace/data/Artificialdata/crop_img/Isotropic/275_15/428.png,351.3881989240423,391.3881989240423,180.70566057990575,220.70566057990575,Crack,01290.png
1291,/workspace/data/Artificialdata/crop_img/Isotropic/275_15/429.png,351.3881989240423,391.3881989240423,180.70566057990575,220.70566057990575,Crack,01291.png
1292,/workspace/data/Artificialdata/crop_img/Isotropic/275_15/430.png,351.3881989240423,391.3881989240423,180.70566057990575,220.70566057990575,Crack,01292.png
1293,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/000.png,,,,,Non,01293.png
1294,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/001.png,,,,,Non,01294.png
1295,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/002.png,,,,,Non,01295.png
1296,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/003.png,,,,,Non,01296.png
1297,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/004.png,,,,,Non,01297.png
1298,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/005.png,,,,,Non,01298.png
1299,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/006.png,,,,,Non,01299.png
1300,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/007.png,,,,,Non,01300.png
1301,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/008.png,,,,,Non,01301.png
1302,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/009.png,,,,,Non,01302.png
1303,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/010.png,,,,,Non,01303.png
1304,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/011.png,,,,,Non,01304.png
1305,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/012.png,,,,,Non,01305.png
1306,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/013.png,,,,,Non,01306.png
1307,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/014.png,,,,,Non,01307.png
1308,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/015.png,,,,,Non,01308.png
1309,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/016.png,,,,,Non,01309.png
1310,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/017.png,,,,,Non,01310.png
1311,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/018.png,,,,,Non,01311.png
1312,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/019.png,,,,,Non,01312.png
1313,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/020.png,,,,,Non,01313.png
1314,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/021.png,,,,,Non,01314.png
1315,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/022.png,,,,,Non,01315.png
1316,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/023.png,,,,,Non,01316.png
1317,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/024.png,,,,,Non,01317.png
1318,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/025.png,,,,,Non,01318.png
1319,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/026.png,,,,,Non,01319.png
1320,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/027.png,,,,,Non,01320.png
1321,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/028.png,,,,,Non,01321.png
1322,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/029.png,,,,,Non,01322.png
1323,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/030.png,,,,,Non,01323.png
1324,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/031.png,,,,,Non,01324.png
1325,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/032.png,,,,,Non,01325.png
1326,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/033.png,,,,,Non,01326.png
1327,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/034.png,,,,,Non,01327.png
1328,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/035.png,,,,,Non,01328.png
1329,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/036.png,,,,,Non,01329.png
1330,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/037.png,,,,,Non,01330.png
1331,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/038.png,,,,,Non,01331.png
1332,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/039.png,,,,,Non,01332.png
1333,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/040.png,,,,,Non,01333.png
1334,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/041.png,,,,,Non,01334.png
1335,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/042.png,,,,,Non,01335.png
1336,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/043.png,,,,,Non,01336.png
1337,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/044.png,,,,,Non,01337.png
1338,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/045.png,,,,,Non,01338.png
1339,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/046.png,,,,,Non,01339.png
1340,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/047.png,,,,,Non,01340.png
1341,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/048.png,,,,,Non,01341.png
1342,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/049.png,,,,,Non,01342.png
1343,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/050.png,,,,,Non,01343.png
1344,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/051.png,,,,,Non,01344.png
1345,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/052.png,,,,,Non,01345.png
1346,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/053.png,,,,,Non,01346.png
1347,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/054.png,,,,,Non,01347.png
1348,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/055.png,,,,,Non,01348.png
1349,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/056.png,,,,,Non,01349.png
1350,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/057.png,,,,,Non,01350.png
1351,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/058.png,,,,,Non,01351.png
1352,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/059.png,,,,,Non,01352.png
1353,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/060.png,,,,,Non,01353.png
1354,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/061.png,,,,,Non,01354.png
1355,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/062.png,,,,,Non,01355.png
1356,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/063.png,,,,,Non,01356.png
1357,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/064.png,,,,,Non,01357.png
1358,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/065.png,,,,,Non,01358.png
1359,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/066.png,,,,,Non,01359.png
1360,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/067.png,,,,,Non,01360.png
1361,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/068.png,,,,,Non,01361.png
1362,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/069.png,,,,,Non,01362.png
1363,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/070.png,,,,,Non,01363.png
1364,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/071.png,,,,,Non,01364.png
1365,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/072.png,,,,,Non,01365.png
1366,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/073.png,,,,,Non,01366.png
1367,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/074.png,,,,,Non,01367.png
1368,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/075.png,,,,,Non,01368.png
1369,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/076.png,,,,,Non,01369.png
1370,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/077.png,,,,,Non,01370.png
1371,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/078.png,,,,,Non,01371.png
1372,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/079.png,,,,,Non,01372.png
1373,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/080.png,,,,,Non,01373.png
1374,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/081.png,,,,,Non,01374.png
1375,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/082.png,,,,,Non,01375.png
1376,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/083.png,,,,,Non,01376.png
1377,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/084.png,,,,,Non,01377.png
1378,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/085.png,,,,,Non,01378.png
1379,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/086.png,,,,,Non,01379.png
1380,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/087.png,,,,,Non,01380.png
1381,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/088.png,,,,,Non,01381.png
1382,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/089.png,,,,,Non,01382.png
1383,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/090.png,,,,,Non,01383.png
1384,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/091.png,,,,,Non,01384.png
1385,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/092.png,,,,,Non,01385.png
1386,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/093.png,,,,,Non,01386.png
1387,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/094.png,,,,,Non,01387.png
1388,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/095.png,,,,,Non,01388.png
1389,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/096.png,,,,,Non,01389.png
1390,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/097.png,,,,,Non,01390.png
1391,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/098.png,,,,,Non,01391.png
1392,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/099.png,,,,,Non,01392.png
1393,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/100.png,,,,,Non,01393.png
1394,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/101.png,,,,,Non,01394.png
1395,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/102.png,,,,,Non,01395.png
1396,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/103.png,,,,,Non,01396.png
1397,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/104.png,,,,,Non,01397.png
1398,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/105.png,,,,,Non,01398.png
1399,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/106.png,,,,,Non,01399.png
1400,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/107.png,,,,,Non,01400.png
1401,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/108.png,,,,,Non,01401.png
1402,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/109.png,,,,,Non,01402.png
1403,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/110.png,,,,,Non,01403.png
1404,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/111.png,,,,,Non,01404.png
1405,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/112.png,,,,,Non,01405.png
1406,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/113.png,,,,,Non,01406.png
1407,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/114.png,,,,,Non,01407.png
1408,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/115.png,,,,,Non,01408.png
1409,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/116.png,,,,,Non,01409.png
1410,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/117.png,,,,,Non,01410.png
1411,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/118.png,,,,,Non,01411.png
1412,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/119.png,,,,,Non,01412.png
1413,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/120.png,,,,,Non,01413.png
1414,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/121.png,,,,,Non,01414.png
1415,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/122.png,,,,,Non,01415.png
1416,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/123.png,,,,,Non,01416.png
1417,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/124.png,,,,,Non,01417.png
1418,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/125.png,,,,,Non,01418.png
1419,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/126.png,,,,,Non,01419.png
1420,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/127.png,,,,,Non,01420.png
1421,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/128.png,,,,,Non,01421.png
1422,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/129.png,,,,,Non,01422.png
1423,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/130.png,,,,,Non,01423.png
1424,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/131.png,,,,,Non,01424.png
1425,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/132.png,,,,,Non,01425.png
1426,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/133.png,,,,,Non,01426.png
1427,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/134.png,,,,,Non,01427.png
1428,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/135.png,,,,,Non,01428.png
1429,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/136.png,,,,,Non,01429.png
1430,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/137.png,,,,,Non,01430.png
1431,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/138.png,,,,,Non,01431.png
1432,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/139.png,,,,,Non,01432.png
1433,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/140.png,,,,,Non,01433.png
1434,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/141.png,,,,,Non,01434.png
1435,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/142.png,,,,,Non,01435.png
1436,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/143.png,,,,,Non,01436.png
1437,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/144.png,,,,,Non,01437.png
1438,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/145.png,,,,,Non,01438.png
1439,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/146.png,,,,,Non,01439.png
1440,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/147.png,,,,,Non,01440.png
1441,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/148.png,,,,,Non,01441.png
1442,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/149.png,,,,,Non,01442.png
1443,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/150.png,,,,,Non,01443.png
1444,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/151.png,,,,,Non,01444.png
1445,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/152.png,,,,,Non,01445.png
1446,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/153.png,,,,,Non,01446.png
1447,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/154.png,,,,,Non,01447.png
1448,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/155.png,,,,,Non,01448.png
1449,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/156.png,,,,,Non,01449.png
1450,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/157.png,,,,,Non,01450.png
1451,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/158.png,,,,,Non,01451.png
1452,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/159.png,,,,,Non,01452.png
1453,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/160.png,,,,,Non,01453.png
1454,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/161.png,,,,,Non,01454.png
1455,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/162.png,,,,,Non,01455.png
1456,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/163.png,,,,,Non,01456.png
1457,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/164.png,,,,,Non,01457.png
1458,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/165.png,,,,,Non,01458.png
1459,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/166.png,,,,,Non,01459.png
1460,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/167.png,,,,,Non,01460.png
1461,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/168.png,,,,,Non,01461.png
1462,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/169.png,,,,,Non,01462.png
1463,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/170.png,,,,,Non,01463.png
1464,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/171.png,,,,,Non,01464.png
1465,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/172.png,,,,,Non,01465.png
1466,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/173.png,,,,,Non,01466.png
1467,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/174.png,,,,,Non,01467.png
1468,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/175.png,,,,,Non,01468.png
1469,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/176.png,,,,,Non,01469.png
1470,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/177.png,,,,,Non,01470.png
1471,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/178.png,,,,,Non,01471.png
1472,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/179.png,,,,,Non,01472.png
1473,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/180.png,,,,,Non,01473.png
1474,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/181.png,,,,,Non,01474.png
1475,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/182.png,,,,,Non,01475.png
1476,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/183.png,,,,,Non,01476.png
1477,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/184.png,,,,,Non,01477.png
1478,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/185.png,,,,,Non,01478.png
1479,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/186.png,,,,,Non,01479.png
1480,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/187.png,,,,,Non,01480.png
1481,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/188.png,,,,,Non,01481.png
1482,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/189.png,,,,,Non,01482.png
1483,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/190.png,,,,,Non,01483.png
1484,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/191.png,,,,,Non,01484.png
1485,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/192.png,,,,,Non,01485.png
1486,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/193.png,,,,,Non,01486.png
1487,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/194.png,,,,,Non,01487.png
1488,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/195.png,,,,,Non,01488.png
1489,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/196.png,,,,,Non,01489.png
1490,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/197.png,,,,,Non,01490.png
1491,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/198.png,,,,,Non,01491.png
1492,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/199.png,,,,,Non,01492.png
1493,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/200.png,,,,,Non,01493.png
1494,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/201.png,,,,,Non,01494.png
1495,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/202.png,,,,,Non,01495.png
1496,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/203.png,,,,,Non,01496.png
1497,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/204.png,,,,,Non,01497.png
1498,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/205.png,,,,,Non,01498.png
1499,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/206.png,,,,,Non,01499.png
1500,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/207.png,,,,,Non,01500.png
1501,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/208.png,,,,,Non,01501.png
1502,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/209.png,,,,,Non,01502.png
1503,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/210.png,,,,,Non,01503.png
1504,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/211.png,,,,,Non,01504.png
1505,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/212.png,,,,,Non,01505.png
1506,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/213.png,,,,,Non,01506.png
1507,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/214.png,,,,,Non,01507.png
1508,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/215.png,,,,,Non,01508.png
1509,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/216.png,,,,,Non,01509.png
1510,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/217.png,,,,,Non,01510.png
1511,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/218.png,,,,,Non,01511.png
1512,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/219.png,,,,,Non,01512.png
1513,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/220.png,,,,,Non,01513.png
1514,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/221.png,,,,,Non,01514.png
1515,/workspace/data/Artificialdata/crop_img/Isotropic/375_75/222.png,,,,,Non,01515.png
